,calories,carbs,category,fat,name,restaurant
408,460,33,Breakfast,31,Sausage Biscuit,Arby's
409,460,45,Breakfast,26,Sausage Gravy Biscuit,Arby's
410,740,45,Breakfast,47,"Sausage, Egg & Cheese Wrap",Arby's
411,520,46,Sandwiches,28,Shroom & Swiss,Arby's
412,590,60,Sandwiches,23,Smokin’ Chipotle Chicken*,Arby's
413,460,56,Sides,24,Steakhouse Onion Rings (5),Arby's
414,440,44,Sandwiches,20,Super Roast Beef,Arby's
415,45,11,Sides,0,Tangy Barbeque Sauce Adds,Arby's
416,480,47,Sandwiches,21,Turkey Bacon Club Toasted Sub,Arby's
417,480,74,Shakes,15,Vanilla Shake – Regular,Arby's
418,380,60,Shakes,12,Vanilla Shake – Small,Arby's
419,750,57,Sandwiches,38,Abc Special,Atlanta Bread Company
420,620,67,Breakfast,35,Almond Croissant,Atlanta Bread Company
421,420,65,Breakfast,15,Apple Croissant,Atlanta Bread Company
422,460,67,Breakfast,18,Apple Danish,Atlanta Bread Company
423,330,68,Breakfast,2.5,Apple Spice Bagel,Atlanta Bread Company
424,390,53,Breakfast,11,Asiago Bagel,Atlanta Bread Company
425,920,76,Entrees,50,Asiago Cream Pasta,Atlanta Bread Company
426,290,39,Breads,9,Asiago Focaccia,Atlanta Bread Company
427,80,14,Breads,1,Asiago Loaf,Atlanta Bread Company
428,330,60,Breads,4.5,Asiago Strip,Atlanta Bread Company
429,490,52,Breakfast,21,"Bacon, Egg & Cheese Sandwich",Atlanta Bread Company
430,330,23,Soups,19,Baja Chicken Enchilada,Atlanta Bread Company
431,230,23,Soups,13,Baked Potato,Atlanta Bread Company
432,330,35,Salads,18,Balsamic Bleu Salad,Atlanta Bread Company
433,610,63,Breakfast,36,Banana Nut Muffin,Atlanta Bread Company
434,420,39,Breakfast,26,Banana Nut Muffin Top,Atlanta Bread Company
435,500,6,Entrees,10,Basil Pesto Pasta,Atlanta Bread Company
436,320,52,Pizzas,5,Bbq Chicken Pizza,Atlanta Bread Company
437,540,71,Breakfast,24,Bear Claw,Atlanta Bread Company
438,530,83,Breakfast,18,Belgian Waffle With Maple Syrup & Whipped Cream,Atlanta Bread Company
439,610,34,Sandwiches,38,Bella Chicken Sandwich,Atlanta Bread Company
440,780,59,Sandwiches,41,Bistro Chicken Press,Atlanta Bread Company
441,320,41,Breakfast,15,Blueberry Muffin,Atlanta Bread Company
442,250,31,Breakfast,12,Blueberry Muffin Top,Atlanta Bread Company
443,250,14,Soups,17,Broccoli & Cheese,Atlanta Bread Company
444,150,7,Salads,9,Caesar Salad,Atlanta Bread Company
445,930,98,Sandwiches,50,California Avocado,Atlanta Bread Company
446,660,57,Desserts,43,Caramel Nut Cheesecake,Atlanta Bread Company
447,680,53,Desserts,49,Carrot Cake Cheesecake,Atlanta Bread Company
448,360,41,Breakfast,19,Cheese Croissant,Atlanta Bread Company
449,490,66,Breakfast,22,Cheese Danish,Atlanta Bread Company
450,190,24,Soups,6,Chicken & Sausage Gumbo,Atlanta Bread Company
451,670,80,Sandwiches,19,Chicken Cordon Bleu Panini,Atlanta Bread Company
452,910,89,Entrees,34,Chicken Parmesan,Atlanta Bread Company
453,430,13,Soups,34,Chicken Peppercorn,Atlanta Bread Company
454,840,95,Pizzas,33,Chicken Pesto Calzone,Atlanta Bread Company
455,710,80,Sandwiches,26,Chicken Pesto Panini,Atlanta Bread Company
456,440,42,Sandwiches,19,Chicken Salad On Sourdough,Atlanta Bread Company
457,450,29,Sandwiches,29,Chicken Waldorf,Atlanta Bread Company
458,170,6,Breakfast,15,Chive Cream Cheese,Atlanta Bread Company
459,640,83,Breakfast,31,Chocolate Chip Muffin,Atlanta Bread Company
460,390,51,Breakfast,19,Chocolate Chip Muffin Top,Atlanta Bread Company
461,430,58,Desserts,21,Chocolate Chunk Cookie,Atlanta Bread Company
462,560,68,Breakfast,28,Chocolate Croissant,Atlanta Bread Company
463,410,56,Desserts,19,Chocolate Toffee Cookie,Atlanta Bread Company
464,410,60,Desserts,17,"Chocolate, Oatmeal And Craisin Cookie",Atlanta Bread Company
465,240,22,Salads,10,Chopstix Chicken Salad,Atlanta Bread Company
466,270,55,Breads,2,Ciabatta,Atlanta Bread Company
467,330,67,Breakfast,2.5,Cinnamon Crisp Bagel,Atlanta Bread Company
468,270,55,Breakfast,1,Cinnamon Raisin Bagel,Atlanta Bread Company
469,270,50,Breads,4.5,Cinnamon Raisin Bread,Atlanta Bread Company
470,640,91,Breakfast,26,Cinnamon Roll,Atlanta Bread Company
471,290,33,Soups,10,Classic Beef Chili,Atlanta Bread Company
472,130,15,Soups,1.5,Classic Chicken Noodle,Atlanta Bread Company
473,440,46,Desserts,26,Cookies And Cream Cheesecake,Atlanta Bread Company
474,460,73,Desserts,19,Creamy Caramel Brownie,Atlanta Bread Company
475,650,80,Sandwiches,19,Cubano Panini,Atlanta Bread Company
476,450,73,Desserts,19,Double Chocolate Brownie,Atlanta Bread Company
477,440,52,Breakfast,17,Egg & Cheese Sandwich,Atlanta Bread Company
478,350,66,Breakfast,3.5,Everything Bagel,Atlanta Bread Company
479,860,83,Entrees,35,Fettuccine Salmone,Atlanta Bread Company
480,460,6,Breakfast,34,Florentine Omelette,Atlanta Bread Company
481,530,46,Pizzas,23,Four Cheese Pizza,Atlanta Bread Company
482,90,19,Breads,0,French Baguette,Atlanta Bread Company
483,330,37,Breakfast,17,French Croissant,Atlanta Bread Company
484,110,23,Breads,0,French Loaf,Atlanta Bread Company
485,80,11,Soups,2.5,French Onion,Atlanta Bread Company
486,160,34,Breads,0.5,French Roll,Atlanta Bread Company
487,640,121,Breakfast,11,French Toast With Maple Syrup,Atlanta Bread Company
488,290,26,Soups,10,Frontier Chicken Chili,Atlanta Bread Company
489,90,16,Soups,0.5,Garden Vegetable,Atlanta Bread Company
490,560,74,Breakfast,26,Gooey Butter Danish,Atlanta Bread Company
491,240,15,Salads,16,Greek Salad,Atlanta Bread Company
492,500,3,Breakfast,35,Ham & Swiss Omelette,Atlanta Bread Company
493,500,54,Breakfast,18,"Ham, Egg & Cheddar Cheese Sandwich",Atlanta Bread Company
494,400,17,Soups,34,Homestyle Chicken & Dumpling,Atlanta Bread Company
495,410,64,Sandwiches,5,Honey Maple Ham On Honey Wheat,Atlanta Bread Company
496,190,14,Breakfast,14,Honey Raisin Walnut Cream Cheese,Atlanta Bread Company
497,140,28,Breads,1.5,Honey Wheat Bread,Atlanta Bread Company
498,90,13,Salads,2,House Salad,Atlanta Bread Company
499,570,84,Sandwiches,16,Italian Vegetarian Panini,Atlanta Bread Company
500,520,65,Desserts,26,Key Lime Pie,Atlanta Bread Company
501,300,44,Kid's Meals,7,Kid’S Cheese Pizza,Atlanta Bread Company
502,390,46,Kid's Meals,15,Kid’S Grilled Cheese,Atlanta Bread Company
503,550,89,Kid's Meals,15,Kid’S Peanut Butter & Jelly,Atlanta Bread Company
504,470,69,Kid's Meals,11,Kid’S Penne And Cheese,Atlanta Bread Company
505,230,48,Breakfast,2.5,Low Fat Apple Muffin,Atlanta Bread Company
506,240,51,Breakfast,2,Low Fat Pumpkin Muffin,Atlanta Bread Company
507,200,43,Breakfast,2,Low Fat Pumpkin Muffin Top,Atlanta Bread Company
508,480,43,Pizzas,22,Margherita Pizza,Atlanta Bread Company
509,620,79,Breakfast,30,Mocha Chip Muffin,Atlanta Bread Company
510,410,53,Breakfast,20,Mocha Chip Muffin Top,Atlanta Bread Company
511,420,31,Breakfast,21,Morning Classic With Bacon,Atlanta Bread Company
512,420,39,Breakfast,15,Morning Classic With Ham,Atlanta Bread Company
513,650,32,Breakfast,40,Morning Classic With Sausage,Atlanta Bread Company
514,190,16,Soups,9,New England Clam Chowder,Atlanta Bread Company
515,120,22,Breads,2,Nine Grain Bread,Atlanta Bread Company
516,660,59,Sandwiches,29,Ny Hot Pastrami,Atlanta Bread Company
517,370,59,Desserts,14,Oatmeal Raisin Cookie,Atlanta Bread Company
518,180,2,Breakfast,17,Olive Cream Cheese,Atlanta Bread Company
519,430,78,Breads,8,Panini Bread,Atlanta Bread Company
520,440,42,Desserts,37,Peanut Butter Cookie,Atlanta Bread Company
521,860,72,Breakfast,59,Pecan Roll,Atlanta Bread Company
522,610,54,Desserts,41,Pecan Turtle Cheesecake,Atlanta Bread Company
523,980,180,Entrees,13,Penne Bolognese,Atlanta Bread Company
524,970,79,Entrees,43,Penne Pomodoro,Atlanta Bread Company
525,340,44,Pizzas,10,Pepperoni Pizza,Atlanta Bread Company
526,300,60,Breakfast,1.5,Plain Bagel,Atlanta Bread Company
527,570,52,Desserts,36,Plain Cheesecake,Atlanta Bread Company
528,190,1,Breakfast,19,Plain Cream Cheese,Atlanta Bread Company
529,340,62,Breakfast,5,Poppy Seed Bagel,Atlanta Bread Company
530,110,22,Breads,1,Pumpernickel Loaf,Atlanta Bread Company
531,510,50,Desserts,31,Pumpkin Cheesecake,Atlanta Bread Company
532,530,83,Breakfast,20,Pumpkin Muffin,Atlanta Bread Company
533,430,63,Breakfast,18,Raspberry Cheese Croissant,Atlanta Bread Company
534,440,63,Breakfast,18,Raspberry Cheese Danish,Atlanta Bread Company
535,100,8,Breakfast,8,Raspberry Cream Cheese,Atlanta Bread Company
536,90,18,Breads,1,Rye Loaf,Atlanta Bread Company
537,560,40,Salads,29,Salsa Fresca Salmon Salad,Atlanta Bread Company
538,750,53,Breakfast,43,"Sausage, Egg & Cheese Sandwich",Atlanta Bread Company
539,190,1,Breakfast,13,Scrambled Eggs,Atlanta Bread Company
540,390,63,Breakfast,9,Sesame Seed Bagel,Atlanta Bread Company
541,410,45,Desserts,24,Shortbread Cookie,Atlanta Bread Company
542,90,18,Breads,0,Sourdough Baguette,Atlanta Bread Company
543,140,28,Breads,0,Sourdough Bread,Atlanta Bread Company
544,390,80,Breads,1,Sourdough Soup Bowl,Atlanta Bread Company
545,470,5,Breakfast,35,Spanish Omelette,Atlanta Bread Company
546,560,66,Breakfast,30,Sticky Bun,Atlanta Bread Company
547,1100,6,Breakfast,85,Three Cheese Omelette,Atlanta Bread Company
548,460,59,Desserts,23,Toffee Chocolate Chunk Cookie,Atlanta Bread Company
549,360,3,Breakfast,27,Tomato Bacon Omelette,Atlanta Bread Company
550,290,18,Soups,23,Tomato Fennel & Dill,Atlanta Bread Company
551,630,57,Sandwiches,33,Tuna Salad On French,Atlanta Bread Company
552,960,62,Sandwiches,56,Turkey Bacon Rustica,Atlanta Bread Company
553,710,81,Sandwiches,24,Turkey Club Panini,Atlanta Bread Company
554,370,50,Sandwiches,6,Turkey On Nine Grain,Atlanta Bread Company
555,180,7,Breakfast,15,Vegetable Cream Cheese,Atlanta Bread Company
556,500,52,Sandwiches,25,Veggie On Nine Grain,Atlanta Bread Company
557,270,54,Breakfast,1.5,Wheat Bagel,Atlanta Bread Company
558,470,52,Desserts,26,White Chocolate Macadamia Nut Cookie,Atlanta Bread Company
559,460,46,Pizzas,22,White Pizza,Atlanta Bread Company
560,260,52,Breakfast,1.5,Whole Grain Bagel,Atlanta Bread Company
561,290,24,Soups,15,Wisconsin Cheese,Atlanta Bread Company
562,940,65,Entrees,54,1 Breast Dinner,Bojangle's Famous Chicken 'n Biscuits
563,940,65,Entrees,54,1 Breast Dinner,Bojangle's Famous Chicken 'n Biscuits
564,5300,327,Entrees,324,12 piece & 6 biscuit box (serves 5-7),Bojangle's Famous Chicken 'n Biscuits
565,2230,228,Entrees,92,12 piece Supremes box (serves 3-5),Bojangle's Famous Chicken 'n Biscuits
566,1380,77,Entrees,80,2 Breast Dinner,Bojangle's Famous Chicken 'n Biscuits
567,1380,77,Entrees,80,2 Breast Dinner,Bojangle's Famous Chicken 'n Biscuits
568,1095,75,Entrees,67,2 piece Dinner (breast & wing),Bojangle's Famous Chicken 'n Biscuits
569,1095,75,Entrees,67,2 piece Dinner (breast & wing),Bojangle's Famous Chicken 'n Biscuits
570,1100,74,Entrees,69,2 piece Dinner (leg & thigh),Bojangle's Famous Chicken 'n Biscuits
571,1100,74,Entrees,69,2 piece Dinner (leg & thigh),Bojangle's Famous Chicken 'n Biscuits
572,680,69,Kid's Meals,34,2 Piece Supremes Kids’ Meal,Bojangle's Famous Chicken 'n Biscuits
573,840,66,Breakfast,54,2 Sausage Biscuits,Bojangle's Famous Chicken 'n Biscuits
574,8820,545,Entrees,540,20 piece & 10 biscuit box serves 9-11),Bojangle's Famous Chicken 'n Biscuits
575,1470,86,Entrees,95,3 piece Dinner (leg & 2 thighs),Bojangle's Famous Chicken 'n Biscuits
576,1470,86,Entrees,95,3 piece Dinner (leg & 2 thighs),Bojangle's Famous Chicken 'n Biscuits
577,1090,83,Entrees,67,3 wing Dinner,Bojangle's Famous Chicken 'n Biscuits
578,1090,83,Entrees,67,3 wing Dinner,Bojangle's Famous Chicken 'n Biscuits
579,3534,218,Entrees,216,8 piece & 4 biscuit box (serves 3-5),Bojangle's Famous Chicken 'n Biscuits
580,550,35,Breakfast,37,"Bacon, Egg & Cheese",Bojangle's Famous Chicken 'n Biscuits
581,375,55,Desserts,15,Bo-Berry Biscuit,Bojangle's Famous Chicken 'n Biscuits
582,230,24,Sides,14,Bo-Tato Rounds,Bojangle's Famous Chicken 'n Biscuits
583,350,35,Sides,22,Bo-Tato Rounds,Bojangle's Famous Chicken 'n Biscuits
584,580,59,Sides,36,Bo-Tato Rounds,Bojangle's Famous Chicken 'n Biscuits
585,110,20,Sides,0,Bojangles Cajun Pintos,Bojangle's Famous Chicken 'n Biscuits
586,380,70,Sides,1,Bojangles Cajun Pintos,Bojangle's Famous Chicken 'n Biscuits
587,165,24,Sides,6,Bojangles’ Dirty Rice,Bojangle's Famous Chicken 'n Biscuits
588,570,83,Sides,20,Bojangles’ Dirty Rice,Bojangle's Famous Chicken 'n Biscuits
589,440,12,Chicken,26,Breast,Bojangle's Famous Chicken 'n Biscuits
590,515,45,Sides,28,Cajun Filet Biscuit,Bojangle's Famous Chicken 'n Biscuits
591,640,44,Sandwiches,39,Cajun Filet Club Sandwich,Bojangle's Famous Chicken 'n Biscuits
592,495,43,Sandwiches,27,Cajun Filet Sandwich,Bojangle's Famous Chicken 'n Biscuits
593,730,62,Kid's Meals,43,Chicken Leg Kids’ meal,Bojangle's Famous Chicken 'n Biscuits
594,460,33,Salads,18,Chicken Supremes Salad,Bojangle's Famous Chicken 'n Biscuits
595,270,36,Desserts,12,Cinnamon Pecan Twist,Bojangle's Famous Chicken 'n Biscuits
596,0,0,Drinks,0,Coffee (16oz),Bojangle's Famous Chicken 'n Biscuits
597,0,0,Drinks,0,Coffee (22oz),Bojangle's Famous Chicken 'n Biscuits
598,255,18,Sides,20,Cole Slaw,Bojangle's Famous Chicken 'n Biscuits
599,870,61,Sides,68,Cole Slaw,Bojangle's Famous Chicken 'n Biscuits
600,480,34,Breakfast,29,Country Ham & Egg Biscuit,Bojangle's Famous Chicken 'n Biscuits
601,355,33,Breakfast,18,Country Ham Biscuit,Bojangle's Famous Chicken 'n Biscuits
602,515,35,Breakfast,34,Egg & Cheese Biscuit,Bojangle's Famous Chicken 'n Biscuits
603,190,9,Salads,9,Garden Salad,Bojangle's Famous Chicken 'n Biscuits
604,390,43,Breakfast,20,Gravy Biscuit,Bojangle's Famous Chicken 'n Biscuits
605,35,7,Sides,0,Green Beans,Bojangle's Famous Chicken 'n Biscuits
606,120,24,Sides,0,Green Beans,Bojangle's Famous Chicken 'n Biscuits
607,520,34,Sandwiches,27,Grilled Chicken Club,Bojangle's Famous Chicken 'n Biscuits
608,305,11,Salads,11,Grilled Chicken Salad,Bojangle's Famous Chicken 'n Biscuits
609,375,33,Sandwiches,15,Grilled Chicken Sandwich,Bojangle's Famous Chicken 'n Biscuits
610,230,9,Chicken,15,Leg,Bojangle's Famous Chicken 'n Biscuits
611,735,86,Kid's Meals,35,Mac ‘N Cheese Kids’ Meal,Bojangle's Famous Chicken 'n Biscuits
612,240,33,Sides,7,Macaroni ‘N Cheese,Bojangle's Famous Chicken 'n Biscuits
613,911,114,Sides,24,Macaroni ‘N Cheese,Bojangle's Famous Chicken 'n Biscuits
614,150,21,Sides,6,Mashed Potatoes ‘N Gravy,Bojangle's Famous Chicken 'n Biscuits
615,555,77,Sides,23,Mashed Potatoes ‘N Gravy,Bojangle's Famous Chicken 'n Biscuits
616,230,47,Sides,2,Picnic Grits,Bojangle's Famous Chicken 'n Biscuits
617,280,33,Breakfast,14,Plain Biscuit,Bojangle's Famous Chicken 'n Biscuits
618,280,9,Chicken,11,Roasted Chicken Bites,Bojangle's Famous Chicken 'n Biscuits
619,545,34,Breakfast,38,Sausage & Egg Biscuit,Bojangle's Famous Chicken 'n Biscuits
620,420,33,Breakfast,27,Sausage Biscuit,Bojangle's Famous Chicken 'n Biscuits
621,215,20,Sides,14,Seasoned Fries,Bojangle's Famous Chicken 'n Biscuits
622,300,27,Sides,20,Seasoned Fries,Bojangle's Famous Chicken 'n Biscuits
623,530,49,Sides,35,Seasoned Fries,Bojangle's Famous Chicken 'n Biscuits
624,555,44,Sides,35,Steak Biscuit,Bojangle's Famous Chicken 'n Biscuits
625,90,8,Chicken,3,Supreme,Bojangle's Famous Chicken 'n Biscuits
626,70,18,Drinks,0,"Sweet Iced Tea (16oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
627,100,25,Drinks,0,"Sweet Iced Tea (22oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
628,150,37,Drinks,0,"Sweet Iced Tea (32oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
629,410,48,Desserts,23,Sweet Potato Pie,Bojangle's Famous Chicken 'n Biscuits
630,370,12,Chicken,26,Thigh,Bojangle's Famous Chicken 'n Biscuits
631,0,0,Drinks,0,"Unsweetened Iced Tea (16oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
632,0,0,Drinks,0,"Unsweetened Iced Tea (22oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
633,0,0,Drinks,0,"Unsweetened Iced Tea (32oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
634,200,10,Chicken,13,Wing,Bojangle's Famous Chicken 'n Biscuits
635,587,59,Seafood,29,1/2 lb Popcorn Shrimp,Buffalo Wild Wings
636,880,88,Appetizers,44,3/4 lb Popcorn Shrimp,Buffalo Wild Wings
637,90,22,Wing Sauces,0,Asian Zing,Buffalo Wild Wings
638,860,44,Burgers,57,Bacon Cheddar Burger,Buffalo Wild Wings
639,1347,103,Appetizers,77,Ballpark Sampler,Buffalo Wild Wings
640,900,53,Burgers,56,Big Jack Daddy Burger,Buffalo Wild Wings
641,770,44,Burgers,51,Black & Bleu Burger,Buffalo Wild Wings
642,60,2,Wing Sauces,5,Blazin ®,Buffalo Wild Wings
643,88,3,Wings,6,Boneless (each),Buffalo Wild Wings
644,1480,68,Entrees,98,Boneless Wings &Traditional Wings,Buffalo Wild Wings
645,288,0,Kid's Meals,20,Boneless Wings (4),Buffalo Wild Wings
646,170,15,Chicken,11,Breaded Tenders (each),Buffalo Wild Wings
647,908,56,Sandwiches,49,Buffalo Chicken Flatbread,Buffalo Wild Wings
648,514,93,Sides,9,Buffalo Chips Basket,Buffalo Wild Wings
649,734,95,Sides,27,Buffalo Chips Basket with cheese,Buffalo Wild Wings
650,257,47,Sides,5,Buffalo Chips Regular,Buffalo Wild Wings
651,257,47,Sides,5,Buffalo Chips Regular,Buffalo Wild Wings
652,367,48,Sides,14,Buffalo Chips Regular with cheese,Buffalo Wild Wings
653,800,60,Sandwiches,49,Buffalo Ranch Chicken Sandwich,Buffalo Wild Wings
654,1020,97,Wraps,59,Buffalo Ranch Chicken Wrap,Buffalo Wild Wings
655,80,12,Wing Sauces,3,Caribbean Jerk,Buffalo Wild Wings
656,780,44,Burgers,51,Cheeseburger,Buffalo Wild Wings
657,1559,98,Appetizers,92,Cheeseburger Slammers,Buffalo Wild Wings
658,490,10,Salads,27,Chicken Caesar Salad,Buffalo Wild Wings
659,560,68,Wraps,15,Chicken Caesar Wrap,Buffalo Wild Wings
660,800,70,Appetizers,35,Chicken Quesadilla,Buffalo Wild Wings
661,990,74,Salads,68,Chicken Tender Salad,Buffalo Wild Wings
662,1040,125,Wraps,46,Chicken Tender Wrap,Buffalo Wild Wings
663,1120,110,Entrees,62,Chicken Tenders & Popcorn Shrimp,Buffalo Wild Wings
664,510,44,Kid's Meals,32,Chicken Tenders (3),Buffalo Wild Wings
665,920,100,Appetizers,48,Chili Con Queso Dip,Buffalo Wild Wings
666,880,49,Burgers,57,Chili Queso Burger,Buffalo Wild Wings
667,500,46,Appetizers,30,Chips & Salsa,Buffalo Wild Wings
668,820,127,Desserts,33,Chocolate Fudge Cake,Buffalo Wild Wings
669,170,6,Sides,15,Coleslaw,Buffalo Wild Wings
670,550,22,Sandwiches,22,Crispy Fish Sandwich,Buffalo Wild Wings
671,630,78,Appetizers,25,Crispy Southwest Dippers,Buffalo Wild Wings
672,590,105,Desserts,18,Deep-dish Apple Pie,Buffalo Wild Wings
673,8,1,Wing Sauces,0,Desert Heat® Based on 1/2 tsp,Buffalo Wild Wings
674,280,42,Sides,10,French fries,Buffalo Wild Wings
675,280,42,French Fries,10,French Fries,Buffalo Wild Wings
676,560,84,Sides,20,French Fries Basket,Buffalo Wild Wings
677,280,42,Sides,10,French Fries Regular,Buffalo Wild Wings
678,280,42,French Fries,10,French Fries Regular,Buffalo Wild Wings
679,280,42,Kid's Meals,10,French Fries Regular,Buffalo Wild Wings
680,420,28,Salads,30,Garden Salad,Buffalo Wild Wings
681,250,63,Burgers,5,Gardenburger,Buffalo Wild Wings
682,660,23,Salads,39,Grilled Blackened Chicken Salad,Buffalo Wild Wings
683,380,44,Chicken,9,Grilled Chicken Buffalitos,Buffalo Wild Wings
684,640,20,Salads,38,Grilled Chicken Salad,Buffalo Wild Wings
685,470,50,Sandwiches,7,Grilled Chicken Sandwich,Buffalo Wild Wings
686,70,18,Wing Sauces,0,Honey BBQ,Buffalo Wild Wings
687,890,51,Burgers,57,Honey BBQ Bacon Burger,Buffalo Wild Wings
688,530,42,Sandwiches,18,Honey BBQ Bacon Chicken Sandwich,Buffalo Wild Wings
689,813,71,Sandwiches,32,Honey BBQ Chicken Flatbread,Buffalo Wild Wings
690,773,87,Salads,38,Honey BBQ Chicken Salad,Buffalo Wild Wings
691,80,6,Wing Sauces,6,Honey Mustard,Buffalo Wild Wings
692,50,2,Wing Sauces,4,Hot,Buffalo Wild Wings
693,40,6,Wing Sauces,2,Hot BBQ,Buffalo Wild Wings
694,530,56,Sandwiches,10,Jerk Chicken Sandwich,Buffalo Wild Wings
695,400,20,Kid's Meals,26,Kids Cheeseburger Slammer,Buffalo Wild Wings
696,210,33,Kid's Meals,8,Kids’ Ice Cream,Buffalo Wild Wings
697,380,49,Kid's Meals,13,Macaroni & Cheese,Buffalo Wild Wings
698,80,20,Wing Sauces,0,Mango Habanera,Buffalo Wild Wings
699,40,2,Wing Sauces,4,Medium,Buffalo Wild Wings
700,50,2,Wing Sauces,5,Mild,Buffalo Wild Wings
701,713,49,Appetizers,24,Mini Corn Dogs,Buffalo Wild Wings
702,357,25,Kid's Meals,12,Mini Corn Dogs (5),Buffalo Wild Wings
703,560,52,Appetizers,22,Mozzarella Sticks,Buffalo Wild Wings
704,130,17,Kid's Meals,6,Naked Tenders (3),Buffalo Wild Wings
705,260,34,Appetizers,12,Naked Tenders (6 each),Buffalo Wild Wings
706,43,6,Chicken,2,Naked Tenders (each ),Buffalo Wild Wings
707,600,68,Wraps,14,Naked Tenders Wrap,Buffalo Wild Wings
708,460,47,Desserts,28,New York Cheesecake,Buffalo Wild Wings
709,1100,130,Sides,55,Onion Rings Basket,Buffalo Wild Wings
710,460,52,Sides,26,Onion Rings Regular,Buffalo Wild Wings
711,460,52,Sides,26,Onion Rings Regular,Buffalo Wild Wings
712,120,2,Wing Sauces,12,Parmesan Garlic,Buffalo Wild Wings
713,863,55,Sandwiches,44,Parmesan Garlic Flatbread,Buffalo Wild Wings
714,90,2,Wing Sauces,9,Pepper Infusion ®,Buffalo Wild Wings
715,820,70,Entrees,36,Popcorn Shrimp & Fish,Buffalo Wild Wings
716,560,79,Sides,28,Potato Wedges Basket,Buffalo Wild Wings
